Date,Time,Count,Fault,Battery,Ext Power,Int Press,etime,RTC Batt,,Temp,Cond,SpCond,Salinity,etime,Cond nLF,Power,,Chlorophyll,Chlorophyll,BGA-PC,BGA-PC,etime,Chlorophtll,BGA-PC,Ref Temp,Power,,ODO%,ODO Conc,etime,Ref Temp,ODO%Local,Power
4/9/13,14:10:00,656,0,6,0,0.65812,28910.73,2.855,,6.664,95.79,147.42,0.07,25631.11,149.84,35.2,,49.06,196.07,2.63,2.63,25578.32,49.06,2.63,6.66,127.3,,72.83,8.91,14932.47,6.66,76.82,77.7
4/9/13,14:20:00,657,0,5.996,0,0.65751,28929.77,2.855,,6.687,95.74,147.24,0.07,25647.68,149.66,35.3,,39.39,157.39,1.77,1.77,25594.87,39.39,1.77,6.69,127.4,,73.39,8.98,14949.02,6.69,77.41,78.2
4/9/13,14:30:00,658,0,6,0,0.65812,28948.75,2.855,,6.708,96.09,147.69,0.07,25664.18,150.13,35.3,,46.27,184.9,2.05,2.05,25611.37,46.27,2.05,6.71,127.3,,73.86,9.03,14965.53,6.71,77.91,78.1
4/9/13,14:40:00,659,0,5.996,0,0.65812,28967.73,2.855,,6.734,95.92,147.31,0.07,25680.68,149.75,35.3,,45.6,182.21,1.93,1.93,25627.87,45.6,1.93,6.73,127.2,,74.25,9.07,14982.02,6.73,78.32,77.6
4/9/13,14:50:00,660,0,5.998,0,0.65812,28986.71,2.856,,6.755,95.91,147.21,0.07,25697.19,149.64,35.3,,42.47,169.68,1.86,1.86,25644.37,42.47,1.86,6.75,127.3,,74.61,9.11,14998.52,6.75,78.7,77.4
4/9/13,15:00:00,661,0,5.995,0,0.65812,29005.69,2.855,,6.783,96.07,147.34,0.07,25713.69,149.78,35.3,,39.59,158.16,1.54,1.54,25660.87,39.59,1.54,6.78,127.4,,74.94,9.14,15015.02,6.78,79.04,77.2
4/9/13,15:10:00,662,0,5.998,0,0.65812,29024.67,2.856,,6.813,96.43,147.76,0.07,25730.19,150.21,35.3,,44.01,175.86,2.03,2.03,25677.37,44.01,2.03,6.81,127.3,,75.25,9.17,15031.52,6.81,79.37,77.7
4/9/13,15:20:00,663,0,5.993,0,0.65812,29043.65,2.856,,6.847,96.34,147.47,0.07,25746.69,149.91,35.3,,47.49,189.78,2.27,2.27,25693.87,47.49,2.27,6.85,127.3,,75.6,9.21,15048.02,6.85,79.74,78.1
4/9/13,15:30:00,664,0,5.998,0,0.65812,29062.63,2.858,,6.896,96.45,147.42,0.07,25763.2,149.87,35.3,,40.69,162.57,1.74,1.74,25710.37,40.69,1.74,6.9,127.4,,75.9,9.23,15064.52,6.9,80.05,78.2
4/9/13,15:40:00,665,0,5.993,0,0.65873,29081.61,2.857,,6.901,96.37,147.28,0.07,25779.7,149.73,35.3,,46.43,185.54,1.84,1.84,25726.87,46.43,1.84,6.9,127.5,,75.99,9.24,15081.02,6.9,80.15,78
4/9/13,15:50:00,666,0,5.996,0,0.65873,29100.59,2.858,,6.926,96.31,147.08,0.07,25796.2,149.53,35.3,,39.12,156.29,1.45,1.45,25743.37,39.12,1.45,6.93,127.5,,76.17,9.26,15097.52,6.93,80.35,77.5
4/9/13,16:00:00,667,0,5.995,0,0.65873,29119.57,2.858,,7.008,96.44,146.94,0.07,25812.7,149.39,35.3,,47.02,187.88,1.73,1.73,25759.87,47.02,1.73,7.01,127.3,,76.63,9.3,15114.02,7.01,80.83,77.4
4/9/13,16:10:00,668,0,5.996,0,0.65873,29138.55,2.859,,7.063,96.58,146.91,0.07,25829.21,149.37,35.3,,55.2,220.62,3.89,3.89,25776.37,55.2,3.89,7.06,127.3,,76.88,9.31,15130.51,7.06,81.09,77.2
4/9/13,16:20:00,669,0,5.995,0,0.65873,29157.53,2.859,,7.084,96.6,146.84,0.07,25845.71,149.31,35.3,,75.73,302.75,1.65,1.65,25792.87,75.73,1.65,7.08,127.4,,76.92,9.31,15147.01,7.08,81.13,77.7
4/9/13,16:30:00,670,0,5.996,0,0.65934,29176.51,2.86,,7.109,96.64,146.81,0.07,25862.21,149.27,35.3,,134.76,538.87,8.32,8.32,25809.38,134.76,8.32,7.11,127.3,,76.92,9.31,15163.51,7.11,81.13,78.1
4/9/13,16:40:00,671,0,5.993,0,0.65873,29195.49,2.858,,7.116,96.64,146.78,0.07,25878.71,149.24,35.3,,142.35,569.21,34.17,34.17,25825.88,142.35,34.17,7.12,127.3,,76.98,9.31,15180.01,7.12,81.2,78.3
4/9/13,16:50:00,672,0,5.996,0,0.65873,29214.47,2.861,,7.175,96.96,147.01,0.07,25895.22,149.48,35.3,,29.16,116.46,70.18,70.18,25842.38,29.16,70.18,7.17,127.5,,77.33,9.34,15196.51,7.17,81.56,77.9
4/9/13,17:00:00,673,0,5.993,0,0.65873,29233.45,2.861,,7.273,97.1,146.8,0.07,25911.72,149.28,35.3,,156.57,626.1,85.19,85.19,25858.88,156.57,85.19,7.27,127.8,,77.76,9.37,15213.01,7.27,82.02,77.7
4/9/13,17:10:00,674,0,5.995,0,0.65934,29252.44,2.862,,7.317,97.25,146.85,0.07,25928.22,149.33,35.2,,156.79,626.97,101.95,101.95,25875.38,156.79,101.95,7.32,127.9,,77.98,9.39,15229.51,7.32,82.25,77.7
4/9/13,17:20:00,675,0,5.992,0,0.65934,29271.42,2.862,,7.359,97.19,146.58,0.07,25944.72,149.06,35.3,,143.67,574.51,32.51,32.51,25891.88,143.67,32.51,7.36,127.4,,78.18,9.4,15246.01,7.36,82.46,78.1
4/9/13,17:30:00,676,0,5.996,0,0.65873,29290.4,2.863,,7.437,97.22,146.29,0.07,25961.22,148.78,35.4,,50.81,203.05,5.98,5.98,25908.38,50.81,5.98,7.44,127.4,,78.5,9.42,15262.51,7.44,82.81,77.5
4/9/13,17:40:00,677,0,5.992,0,0.65873,29309.38,2.863,,7.509,97.48,146.39,0.07,25977.73,148.88,35.3,,97.81,391.07,16.96,16.96,25924.88,97.81,16.96,7.51,127.5,,78.77,9.44,15279,7.51,83.09,77.4
4/9/13,17:50:00,678,0,5.995,0,0.65934,29328.36,2.864,,7.512,97.63,146.6,0.07,25994.23,149.1,35.3,,66.8,267,4.3,4.3,25941.38,66.8,4.3,7.51,127.4,,78.72,9.43,15295.51,7.51,83.04,77.2
4/9/13,18:00:00,679,0,5.992,0,0.65934,29347.34,2.862,,7.5,97.83,146.95,0.07,26010.73,149.45,35.3,,69.18,276.53,7.2,7.2,25957.88,69.18,7.2,7.5,127.5,,78.62,9.42,15312.01,7.5,82.93,77.7
4/9/13,18:10:00,680,0,5.995,0,0.65934,29366.32,2.864,,7.486,97.72,146.84,0.07,26027.24,149.34,35.3,,47.02,187.89,2.77,2.77,25974.38,47.02,2.77,7.49,127.3,,78.6,9.42,15328.51,7.49,82.9,78.2
4/9/13,18:20:00,681,0,5.992,0,0.65934,29385.3,2.862,,7.482,97.67,146.79,0.07,26043.74,149.29,35.4,,52.28,208.92,4.37,4.37,25990.88,52.28,4.37,7.48,127.3,,78.56,9.42,15345,7.48,82.87,78.2
4/9/13,18:30:00,682,0,5.996,0,0.65995,29404.28,2.863,,7.487,97.64,146.72,0.07,26060.24,149.22,35.3,,69.73,278.74,4.86,4.86,26007.38,69.73,4.86,7.49,127.4,,78.58,9.42,15361.5,7.49,82.89,78
4/9/13,18:40:00,683,0,5.99,0,0.65934,29423.26,2.862,,7.484,97.64,146.73,0.07,26076.74,149.23,35.3,,60.53,241.94,6.51,6.51,26023.88,60.53,6.51,7.48,127.4,,78.56,9.42,15378,7.48,82.86,77.5
4/9/13,18:50:00,684,0,5.993,0,0.65934,29442.24,2.864,,7.512,97.68,146.68,0.07,26093.24,149.18,35.3,,96.47,385.7,11.54,11.54,26040.38,96.47,11.54,7.51,127.4,,78.69,9.43,15394.5,7.51,83,77.4
4/9/13,19:00:00,685,0,5.992,0,0.65995,29461.22,2.863,,7.566,98.09,147.06,0.07,26109.74,149.57,35.3,,60.22,240.69,3.67,3.67,26056.88,60.22,3.67,7.57,127.4,,78.91,9.44,15411,7.57,83.23,77.4
4/9/13,19:10:00,686,0,5.993,0,0.65995,29480.2,2.865,,7.597,98.47,147.5,0.07,26126.25,150.02,35.3,,88.21,352.65,18.47,18.47,26073.38,88.21,18.47,7.6,127.4,,78.98,9.44,15427.5,7.6,83.3,77.8
4/9/13,19:20:00,687,0,5.992,0,0.65995,29499.18,2.863,,7.6,98.47,147.48,0.07,26142.75,150,35.3,,59.21,236.65,8.92,8.92,26089.88,59.21,8.92,7.6,127.5,,78.93,9.44,15444,7.6,83.25,78.1
4/9/13,19:30:00,688,0,5.995,0,0.65934,29518.21,2.864,,7.597,98.54,147.61,0.07,26159.32,150.13,35.3,,53.47,213.67,4.91,4.91,26106.43,53.47,4.91,7.6,127.4,,78.85,9.43,15460.55,7.6,83.16,77.5
4/9/13,19:40:00,689,0,5.99,0,0.65934,29537.19,2.863,,7.624,98.55,147.51,0.07,26175.82,150.03,35.2,,58.11,232.27,7.83,7.83,26122.93,58.11,7.83,7.62,127.4,,78.87,9.42,15477.05,7.62,83.19,77.9
4/9/13,19:50:00,690,0,5.993,0,0.65995,29556.17,2.865,,7.754,98.81,147.34,0.07,26192.32,149.87,35.3,,112.22,448.68,49.76,49.76,26139.43,112.22,49.76,7.75,127.5,,78.99,9.41,15493.55,7.75,83.31,78.1
4/9/13,20:00:00,691,0,5.987,0,0.65995,29575.15,2.864,,7.832,99.05,147.38,0.07,26208.82,149.91,35.2,,119.74,478.79,18.41,18.41,26155.93,119.74,18.41,7.83,127.4,,79.26,9.42,15510.05,7.83,83.6,78.1
4/9/13,20:10:00,692,0,5.992,0,0.66056,29594.13,2.866,,7.997,99.65,147.58,0.07,26225.32,150.13,35.2,,72.47,289.71,14.31,14.31,26172.43,72.47,14.31,8,127.4,,79.33,9.39,15526.55,8,83.67,77.6
4/9/13,20:20:00,693,0,5.99,0,0.65934,29613.11,2.866,,8.012,99.79,147.72,0.07,26241.83,150.28,35.3,,90.73,362.75,18.29,18.29,26188.93,90.73,18.29,8.01,127.4,,79.78,9.44,15543.05,8.01,84.16,77.4
4/9/13,20:30:00,694,0,5.993,0,0.65995,29632.09,2.867,,8.026,99.79,147.66,0.07,26258.33,150.22,35.3,,144.49,577.77,24.22,24.22,26205.43,144.49,24.22,8.03,127.5,,79.89,9.45,15559.55,8.03,84.26,77.2
4/9/13,20:40:00,695,0,5.99,0,0.65995,29651.07,2.867,,7.987,99.67,147.64,0.07,26274.83,150.19,35.2,,66.68,266.53,5.53,5.53,26221.93,66.68,5.53,7.99,127.5,,79.69,9.44,15576.04,7.99,84.05,77.6
4/9/13,20:50:00,696,0,5.993,0,0.65995,29670.05,2.867,,7.971,99.91,148.06,0.07,26291.34,150.62,35.4,,46.12,184.3,1.83,1.83,26238.43,46.12,1.83,7.97,127.6,,79.66,9.44,15592.55,7.97,84.02,78
4/9/13,21:00:00,697,0,5.988,0,0.65995,29689.03,2.866,,7.91,99.51,147.73,0.07,26307.84,150.28,35.2,,38.96,155.64,1.69,1.69,26254.93,38.96,1.69,7.91,127.5,,79.43,9.42,15609.05,7.91,83.78,78.2
4/9/13,21:10:00,698,0,5.993,0,0.65995,29708.01,2.867,,7.846,98.26,146.14,0.07,26324.34,148.66,35.3,,107.75,430.82,17.47,17.47,26271.43,107.75,17.47,7.85,127.5,,79.16,9.41,15625.55,7.85,83.5,78
4/9/13,21:20:00,699,0,5.988,0,0.65995,29726.99,2.865,,7.764,99.06,147.67,0.07,26340.84,150.21,35.3,,81.99,327.78,16.25,16.25,26287.93,81.99,16.25,7.76,127.5,,78.84,9.39,15642.04,7.76,83.16,77.5
4/9/13,21:30:00,700,0,5.99,0,0.66056,29745.97,2.866,,7.782,98.79,147.2,0.07,26357.35,149.73,35.2,,64.06,256.05,11.35,11.35,26304.43,64.06,11.35,7.78,127.4,,78.95,9.4,15658.54,7.78,83.28,77.3
4/9/13,21:40:00,701,0,5.988,0,0.65995,29764.95,2.865,,7.768,99.14,147.78,0.07,26373.85,150.32,35.2,,39.55,158.03,3.8,3.8,26320.93,39.55,3.8,7.77,127.5,,78.86,9.39,15675.04,7.77,83.18,78
4/9/13,21:50:00,702,0,5.99,0,0.65995,29783.93,2.866,,7.764,99.06,147.67,0.07,26390.35,150.21,35.2,,63.61,254.25,4.9,4.9,26337.43,63.61,4.9,7.76,127.3,,78.86,9.39,15691.54,7.76,83.18,78
4/9/13,22:00:00,703,0,5.987,0,0.65995,29802.91,2.865,,7.74,99.18,147.96,0.07,26406.85,150.5,35.3,,33.55,134.02,2.71,2.71,26353.93,33.55,2.71,7.74,127.4,,78.72,9.38,15708.04,7.74,83.03,78.1
4/9/13,22:10:00,704,0,5.99,0,0.65934,29821.89,2.865,,7.698,98.8,147.56,0.07,26423.36,150.09,35.3,,41.9,167.42,2.66,2.66,26370.43,41.9,2.66,7.7,127.4,,78.56,9.37,15724.54,7.7,82.86,78.3
4/9/13,22:20:00,705,0,5.987,0,0.65995,29840.88,2.864,,7.648,99.04,148.14,0.07,26439.86,150.67,35.3,,36.69,146.56,1.58,1.58,26386.94,36.69,1.58,7.65,127.4,,78.33,9.35,15741.04,7.65,82.62,77.9
4/9/13,22:30:00,706,0,5.99,0,0.65995,29859.9,2.864,,7.601,98.94,148.19,0.07,26456.4,150.72,35.3,,46.87,187.28,2.64,2.64,26403.48,46.87,2.64,7.6,127.3,,78.08,9.33,15757.58,7.6,82.35,78.2
4/9/13,22:40:00,707,0,5.985,0,0.65934,29878.88,2.862,,7.552,98.64,147.94,0.07,26472.9,150.46,35.3,,36.26,144.86,1.6,1.6,26419.98,36.26,1.6,7.55,127.4,,77.83,9.32,15774.08,7.55,82.1,77.9
4/9/13,22:50:00,708,0,5.988,0,0.65995,29897.86,2.863,,7.503,98.42,147.82,0.07,26489.4,150.34,35.3,,44.63,178.32,1.88,1.88,26436.48,44.63,1.88,7.5,127.4,,77.58,9.3,15790.57,7.5,81.83,77.4
4/9/13,23:00:00,709,0,5.987,0,0.65934,29916.84,2.862,,7.456,98.4,147.99,0.07,26505.9,150.51,35.3,,68.29,272.99,4.72,4.72,26452.98,68.29,4.72,7.46,127.4,,77.14,9.26,15807.07,7.46,81.37,77.4
4/9/13,23:10:00,710,0,5.988,0,0.65934,29935.82,2.862,,7.416,98.13,147.76,0.07,26522.41,150.27,35.3,,60.78,242.95,3.16,3.16,26469.48,60.78,3.16,7.42,127.3,,76.99,9.25,15823.58,7.42,81.21,77.4
4/9/13,23:20:00,711,0,5.985,0,0.65995,29954.8,2.861,,7.38,97.52,146.99,0.07,26538.91,149.49,35.3,,81.04,323.97,7.31,7.31,26485.98,81.04,7.31,7.38,127.4,,76.81,9.23,15840.07,7.38,81.02,77.8
4/9/13,23:30:00,712,0,5.987,0,0.65995,29973.78,2.862,,7.353,97.94,147.73,0.07,26555.41,150.24,35.3,,64.11,256.26,2.96,2.96,26502.48,64.11,2.96,7.35,127.3,,76.65,9.22,15856.58,7.35,80.85,78.1
4/9/13,23:40:00,713,0,5.984,0,0.65873,29992.76,2.86,,7.344,97.88,147.68,0.07,26571.92,150.19,35.3,,82.12,328.29,8.75,8.75,26518.98,82.12,8.75,7.34,127.4,,76.65,9.22,15873.07,7.34,80.85,78.2
4/9/13,23:50:00,714,0,5.987,0,0.65934,30011.74,2.861,,7.316,97.75,147.61,0.07,26588.42,150.11,35.3,,40.74,162.78,3.5,3.5,26535.48,40.74,3.5,7.32,127.2,,76.5,9.21,15889.57,7.32,80.69,77.7
4/10/13,0:00:00,715,0,5.985,0,0.65934,30030.72,2.86,,7.293,98.03,148.12,0.07,26604.92,150.62,35.3,,53.07,212.09,2.63,2.63,26551.98,53.07,2.63,7.29,127.2,,76.33,9.19,15906.07,7.29,80.51,77.3
4/10/13,0:10:00,716,0,5.987,0,0.65873,30049.7,2.86,,7.284,98.13,148.31,0.07,26621.42,150.82,35.3,,54.63,218.34,2.53,2.53,26568.48,54.63,2.53,7.28,127.3,,76.3,9.19,15922.57,7.28,80.48,77.2
4/10/13,0:20:00,717,0,5.985,0,0.65873,30068.68,2.859,,7.27,97.96,148.12,0.07,26637.93,150.63,35.3,,44.75,178.82,2.37,2.37,26584.98,44.75,2.37,7.27,127.3,,76.17,9.18,15939.07,7.27,80.34,77.4
4/10/13,0:30:00,718,0,5.987,0,0.65934,30087.66,2.86,,7.26,98.94,149.64,0.07,26654.43,152.17,35.3,,47.51,189.84,1.93,1.93,26601.48,47.51,1.93,7.26,127.4,,76.08,9.17,15955.56,7.26,80.25,78
4/10/13,0:40:00,719,0,5.982,0,0.65934,30106.64,2.859,,7.23,98.29,148.8,0.07,26670.93,151.3,35.4,,47.72,190.7,3.81,3.81,26617.98,47.72,3.81,7.23,127.4,,75.72,9.14,15972.07,7.23,79.87,78.1
4/10/13,0:50:00,720,0,5.988,0,0.65873,30125.62,2.86,,7.203,98.26,148.86,0.07,26687.43,151.37,35.3,,56.57,226.11,3.19,3.19,26634.48,56.57,3.19,7.2,127.4,,75.42,9.1,15988.57,7.2,79.55,78.2
4/10/13,1:00:00,721,0,5.985,0,0.65873,30144.6,2.858,,7.174,99.45,150.79,0.07,26703.94,153.33,35.3,,62.09,248.16,4.07,4.07,26650.98,62.09,4.07,7.17,127.4,,75.08,9.07,16005.07,7.17,79.19,77.6
4/10/13,1:10:00,722,0,5.987,0,0.65873,30163.58,2.859,,7.145,98.9,150.08,0.07,26720.44,152.6,35.3,,68.55,274.01,3.89,3.89,26667.48,68.55,3.89,7.14,127.5,,74.67,9.03,16021.57,7.14,78.76,77.4
4/10/13,1:20:00,723,0,5.982,0,0.65934,30182.56,2.858,,7.116,98.18,149.11,0.07,26736.94,151.62,35.3,,67.19,268.58,3.73,3.73,26683.98,67.19,3.73,7.12,127.4,,74.24,8.98,16038.07,7.12,78.3,77.2
4/10/13,1:30:00,724,0,5.987,0,0.65873,30201.54,2.858,,7.095,97.21,147.73,0.07,26753.44,150.21,35.3,,70.64,282.36,4.07,4.07,26700.48,70.64,4.07,7.09,127.3,,73.91,8.95,16054.56,7.09,77.96,77.5
4/10/13,1:40:00,725,0,5.985,0,0.65873,30220.52,2.857,,7.077,96.97,147.44,0.07,26769.94,149.92,35.3,,95.67,382.51,8.85,8.85,26716.98,95.67,8.85,7.08,127.3,,73.67,8.92,16071.06,7.08,77.71,78
4/10/13,1:50:00,726,0,5.985,0,0.65934,30239.5,2.858,,7.058,96.88,147.39,0.07,26786.45,149.86,35.3,,78.7,314.6,4.33,4.33,26733.48,78.7,4.33,7.06,127.5,,73.37,8.89,16087.56,7.06,77.39,78.2
4/10/13,2:00:00,727,0,5.979,0,0.65873,30258.48,2.857,,7.043,96.85,147.4,0.07,26802.95,149.87,35.3,,80.37,321.28,4.37,4.37,26749.98,80.37,4.37,7.04,127.4,,73.13,8.86,16104.06,7.04,77.13,78
4/10/13,2:10:00,728,0,5.985,0,0.65812,30277.46,2.858,,7.028,97.15,147.94,0.07,26819.45,150.41,35.3,,74.7,298.62,4.26,4.26,26766.48,74.7,4.26,7.03,127.8,,72.85,8.83,16120.56,7.03,76.84,77.7
4/10/13,2:20:00,729,0,5.982,0,0.65812,30296.44,2.856,,7.012,96.9,147.61,0.07,26835.95,150.08,35.3,,85.93,343.53,5.32,5.32,26782.98,85.93,5.32,7.01,127.8,,72.58,8.8,16137.06,7.01,76.55,77.7
4/10/13,2:30:00,730,0,5.984,0,0.65873,30315.42,2.858,,6.997,96.92,147.71,0.07,26852.46,150.18,35.3,,60.1,240.21,12.75,12.75,26799.48,60.1,12.75,7,127.4,,72.25,8.77,16153.55,7,76.21,78.2
4/10/13,2:40:00,731,0,5.979,0,0.65812,30334.4,2.856,,6.983,96.87,147.69,0.07,26868.96,150.15,35.3,,69.88,279.33,4.33,4.33,26815.98,69.88,4.33,6.98,127.5,,72.03,8.74,16170.05,6.98,75.97,77.5
4/10/13,2:50:00,732,0,5.985,0,0.65873,30353.38,2.857,,6.969,96.63,147.39,0.07,26885.46,149.84,35.3,,76.57,306.11,6.57,6.57,26832.48,76.57,6.57,6.97,127.3,,71.83,8.72,16186.55,6.97,75.76,77.3
4/10/13,3:00:00,733,0,5.981,0,0.65812,30372.36,2.856,,6.957,96.39,147.08,0.07,26901.96,149.53,35.3,,48.35,193.19,2.25,2.25,26848.98,48.35,2.25,6.96,127.4,,71.64,8.7,16203.05,6.96,75.57,77.2
4/10/13,3:10:00,734,0,5.985,0,0.65873,30391.4,2.857,,6.947,96.59,147.43,0.07,26918.53,149.89,35.3,,51.67,206.51,7.48,7.48,26865.53,51.67,7.48,6.95,127.4,,71.52,8.69,16219.61,6.95,75.44,77.6
4/10/13,3:20:00,735,0,5.981,0,0.65873,30410.38,2.855,,6.937,96.48,147.3,0.07,26935.03,149.76,35.3,,54.26,216.86,2.66,2.66,26882.03,54.26,2.66,6.94,127.3,,71.44,8.68,16236.11,6.94,75.35,77.4
4/10/13,3:30:00,736,0,5.982,0,0.65873,30429.36,2.857,,6.926,96.28,147.04,0.07,26951.53,149.48,35.3,,57.01,227.85,7.88,7.88,26898.53,57.01,7.88,6.93,127.1,,71.34,8.67,16252.61,6.93,75.25,77.2
4/10/13,3:40:00,737,0,5.979,0,0.65873,30448.34,2.855,,6.909,96.31,147.16,0.07,26968.04,149.61,35.3,,66.38,265.34,3.62,3.62,26915.04,66.38,3.62,6.91,127.3,,71.29,8.67,16269.11,6.91,75.2,77.7
4/10/13,3:50:00,738,0,5.984,0,0.65812,30467.32,2.856,,6.891,96.17,147.02,0.07,26984.54,149.46,35.3,,56.85,227.21,6.82,6.82,26931.54,56.85,6.82,6.89,127.3,,71.27,8.67,16285.6,6.89,75.17,78.1
4/10/13,4:00:00,739,0,5.977,0,0.65873,30486.3,2.855,,6.873,96.05,146.92,0.07,27001.04,149.36,35.3,,42.97,171.67,6.22,6.22,26948.04,42.97,6.22,6.87,127.3,,71.22,8.67,16302.1,6.87,75.13,78.2
4/10/13,4:10:00,740,0,5.981,0,0.65751,30505.28,2.856,,6.861,96.06,146.98,0.07,27017.54,149.42,35.3,,149.39,597.36,15.13,15.13,26964.54,149.39,15.13,6.86,127.3,,71.18,8.67,16318.6,6.86,75.08,77.9
4/10/13,4:20:00,741,0,5.977,0,0.65873,30524.26,2.855,,6.847,95.94,146.86,0.07,27034.05,149.29,35.3,,71.76,286.86,20.37,20.37,26981.04,71.76,20.37,6.85,127.4,,71.19,8.67,16335.1,6.85,75.09,77.4
4/10/13,4:30:00,742,0,5.979,0,0.65812,30543.24,2.856,,6.835,95.87,146.8,0.07,27050.55,149.24,35.3,,100.71,402.65,6.64,6.64,26997.54,100.71,6.64,6.84,127.3,,71.15,8.67,16351.6,6.84,75.05,77.4
4/10/13,4:40:00,743,0,5.977,0,0.65812,30562.22,2.855,,6.822,96.91,148.45,0.07,27067.05,150.91,35.3,,50.56,202.05,1.05,1.05,27014.04,50.56,1.05,6.82,127.4,,71.17,8.67,16368.1,6.82,75.07,77.4
4/10/13,4:50:00,744,0,5.981,0,0.65812,30581.2,2.855,,6.812,96.72,148.21,0.07,27083.55,150.66,35.3,,50.83,203.15,0.99,0.99,27030.54,50.83,0.99,6.81,127.4,,71.14,8.67,16384.6,6.81,75.03,77.8
4/10/13,5:00:00,745,0,5.977,0,0.65873,30600.18,2.855,,6.8,96.6,148.08,0.07,27100.06,150.53,35.3,,49.21,196.66,2.15,2.15,27047.04,49.21,2.15,6.8,127.3,,71.16,8.68,16401.1,6.8,75.05,78
4/10/13,5:10:00,746,0,5.981,0,0.65873,30619.16,2.855,,6.79,96.7,148.27,0.07,27116.56,150.72,35.3,,52.54,209.96,2.22,2.22,27063.54,52.54,2.22,6.79,127.4,,71.12,8.68,16417.6,6.79,75.02,78.2
4/10/13,5:20:00,747,0,5.977,0,0.65812,30638.14,2.855,,6.78,96.57,148.11,0.07,27133.06,150.56,35.3,,48.21,192.66,2.26,2.26,27080.04,48.21,2.26,6.78,127.2,,71.11,8.68,16434.1,6.78,75.01,77.8
4/10/13,5:30:00,748,0,5.977,0,0.65812,30657.12,2.855,,6.774,96.52,148.06,0.07,27149.56,150.5,35.3,,48.84,195.16,2.26,2.26,27096.54,48.84,2.26,6.77,127.2,,71.11,8.68,16450.6,6.77,75.01,77.4
4/10/13,5:40:00,749,0,5.977,0,0.65812,30676.1,2.854,,6.767,96.6,148.21,0.07,27166.06,150.66,35.3,,50.26,200.85,2.27,2.27,27113.04,50.26,2.27,6.77,127.2,,71.12,8.68,16467.1,6.77,75.02,77.2
4/10/13,5:50:00,750,0,5.979,0,0.65812,30695.08,2.855,,6.76,96.45,148.02,0.07,27182.57,150.47,35.3,,57.22,228.71,2.4,2.4,27129.54,57.22,2.4,6.76,127.3,,71.08,8.68,16483.6,6.76,74.98,77.5
4/10/13,6:00:00,751,0,5.976,0,0.65812,30714.06,2.854,,6.754,96.31,147.83,0.07,27199.07,150.27,35.3,,51.1,204.22,2.21,2.21,27146.04,51.1,2.21,6.75,127.4,,71.09,8.68,16500.1,6.75,74.98,77.9
4/10/13,6:10:00,752,0,5.979,0,0.65812,30733.04,2.855,,6.746,96.17,147.65,0.07,27215.57,150.09,35.2,,51.65,206.42,2.19,2.19,27162.54,51.65,2.19,6.75,127.4,,71.06,8.68,16516.6,6.75,74.95,78
4/10/13,6:20:00,753,0,5.977,0,0.65812,30752.02,2.854,,6.738,96.31,147.9,0.07,27232.08,150.35,35.3,,49.3,197.03,2.15,2.15,27179.04,49.3,2.15,6.74,127.3,,71.06,8.68,16533.09,6.74,74.95,78.1
4/10/13,6:30:00,754,0,5.982,0,0.65812,30771,2.855,,6.732,97.15,149.22,0.07,27248.58,151.68,35.3,,49.01,195.85,2.14,2.14,27195.54,49.01,2.14,6.73,127.3,,71.06,8.68,16549.59,6.73,74.95,77.6
4/10/13,6:40:00,755,0,5.977,0,0.65812,30789.98,2.854,,6.727,97.01,149.02,0.07,27265.08,151.48,35.4,,47.12,188.31,2.24,2.24,27212.04,47.12,2.24,6.73,127.4,,71.1,8.69,16566.09,6.73,75,77.4
4/10/13,6:50:00,756,0,5.981,0,0.65812,30808.96,2.855,,6.721,96.93,148.93,0.07,27281.58,151.38,35.3,,63.8,255,2.22,2.22,27228.54,63.8,2.22,6.72,127.3,,71.09,8.69,16582.59,6.72,74.98,78
4/10/13,7:00:00,757,0,5.974,0,0.65812,30827.94,2.854,,6.722,96.91,148.88,0.07,27298.08,151.34,35.2,,52.12,208.3,2.66,2.66,27245.04,52.12,2.66,6.72,127.3,,71.08,8.69,16599.09,6.72,74.97,78.1
4/10/13,7:10:00,758,0,5.977,0,0.65812,30846.92,2.855,,6.733,96.94,148.89,0.07,27314.59,151.35,35.2,,49.28,196.91,2.18,2.18,27261.54,49.28,2.18,6.73,127.2,,71.09,8.68,16615.59,6.73,74.98,78.1
4/10/13,7:20:00,759,0,5.973,0,0.65751,30865.9,2.854,,6.748,96.84,148.66,0.07,27331.09,151.12,35.3,,53.24,212.75,2.1,2.1,27278.04,53.24,2.1,6.75,127.3,,71.08,8.68,16632.09,6.75,74.98,78.2
4/10/13,7:30:00,760,0,5.979,0,0.65812,30884.88,2.855,,6.747,97.02,148.95,0.07,27347.59,151.41,35.3,,48.87,195.28,2.3,2.3,27294.54,48.87,2.3,6.75,127.4,,71.07,8.68,16648.59,6.75,74.97,78
4/10/13,7:40:00,761,0,5.976,0,0.65812,30903.86,2.854,,6.737,96.51,148.22,0.07,27364.1,150.66,35.3,,42.78,170.95,1.78,1.78,27311.04,42.78,1.78,6.74,127.4,,71.03,8.68,16665.09,6.74,74.93,77.4
